PUBID,wage,numChildren,age,educ,experience,tenure,marstat,fullTime,y2009
6493,9.32,0,21,2.High school,4.935483871,1.769230769,Cohabiting,TRUE,0
6493,17,0,26,4.College,9.290322581,1.346153846,Cohabiting,TRUE,1
6501,10.85,0,23,2.High school,17.22580645,2.403846154,Married,TRUE,0
6509,2.15,0,23,2.High school,7.967741935,1.096153846,No romantic union,FALSE,0
6509,17.5,0,27,4.College,13.06451613,2.480769231,No romantic union,TRUE,1
6511,7.65,0,21,2.High school,5.451612903,0.211538462,No romantic union,TRUE,0
6511,12.42,1,26,4.College,10.83870968,0.076923077,Married,TRUE,1
6514,21,0,23,4.College,4.258064516,0.134615385,No romantic union,TRUE,0
6518,6.75,0,22,2.High school,9.741935484,1.346153846,No romantic union,TRUE,0
6518,8.5,0,27,2.High school,17.61290323,1.019230769,Cohabiting,TRUE,1
6521,10.96,0,24,2.High school,13.4516129,1.673076923,Cohabiting,TRUE,0
6521,20,0,29,2.High school,21.51612903,5.5,Married,TRUE,1
6524,10,0,24,2.High school,9.193548387,0.192307692,Cohabiting,FALSE,0
6524,14.6,0,28,4.College,15.93548387,2.134615385,Cohabiting,TRUE,1
6528,6.5,0,20,2.High school,4.419354839,0.192307692,No romantic union,TRUE,0
6528,11.25,1,25,2.High school,10.22580645,1.057692308,Cohabiting,TRUE,1
6536,7,2,26,2.High school,NA,0.442307692,Married,FALSE,1
6542,13,0,23,2.High school,13.29032258,0.980769231,No romantic union,TRUE,0
6542,16.3,1,28,2.High school,20.83870968,1.307692308,Married,TRUE,1
6550,13,0,26,4.College,NA,2.384615385,Cohabiting,TRUE,1
6557,9,0,21,2.High school,4.838709677,0.384615385,Married,TRUE,0
6557,8.25,0,26,2.High school,11.41935484,0.25,Cohabiting,FALSE,1
6572,15.59,1,27,1.Less than HS,16.19354839,NA,Cohabiting,TRUE,1
6586,10.58,2,24,2.High school,4.935483871,0.615384615,Married,TRUE,0
6586,13,3,29,2.High school,12.61290323,2.403846154,Married,TRUE,1
6588,6.75,1,24,2.High school,7.806451613,2.692307692,No romantic union,FALSE,0
6588,9.37,3,29,2.High school,12.83870968,2.365384615,No romantic union,FALSE,1
6598,9,1,22,1.Less than HS,4.129032258,0.153846154,No romantic union,FALSE,0
6598,15,3,27,2.High school,7.741935484,0,Cohabiting,TRUE,1
6599,7,3,20,1.Less than HS,0.387096774,0.230769231,Married,TRUE,0
6601,8.75,0,21,2.High school,4.129032258,1.807692308,No romantic union,FALSE,0
6601,17.75,0,25,4.College,11.51612903,2.653846154,No romantic union,TRUE,1
6603,9.7,0,21,2.High school,2.967741935,0.326923077,No romantic union,FALSE,0
6603,16.3,0,25,2.High school,11.12903226,5.057692308,No romantic union,FALSE,1
6605,6.75,2,20,1.Less than HS,3.741935484,0.096153846,No romantic union,FALSE,0
6605,14.53,3,25,1.Less than HS,10.16129032,3.403846154,Cohabiting,TRUE,1
6616,10,0,23,2.High school,8.225806452,3.865384615,No romantic union,FALSE,0
6616,17.23,0,28,2.High school,16.35483871,2.923076923,No romantic union,TRUE,1
6624,8,0,24,3.Some college,6.451612903,0.365384615,No romantic union,TRUE,0
6624,48.84,0,29,4.College,14.48387097,5.153846154,No romantic union,TRUE,1
6626,17.8,1,24,3.Some college,12.64516129,4.134615385,No romantic union,FALSE,0
6626,18.1,2,29,3.Some college,20.41935484,8.769230769,Married,FALSE,1
6631,6.75,1,24,2.High school,8.483870968,1.269230769,Married,FALSE,0
6631,8.75,1,29,2.High school,14.35483871,2.673076923,Married,FALSE,1
6635,11,0,21,3.Some college,3.612903226,1.269230769,No romantic union,FALSE,0
6635,17.52,0,26,4.College,11.51612903,3.461538462,Married,TRUE,1
6645,6.6,0,21,2.High school,4.580645161,0.365384615,No romantic union,FALSE,0
6645,10.8,2,25,2.High school,10.58064516,1.5,Married,TRUE,1
6649,7.25,3,22,1.Less than HS,2.322580645,0.038461538,Married,FALSE,0
6649,16,4,27,1.Less than HS,7,2.326923077,Married,FALSE,1
6650,11,0,21,1.Less than HS,4.903225806,0.057692308,No romantic union,TRUE,0
6650,8.75,0,26,1.Less than HS,12.90322581,3.211538462,No romantic union,TRUE,1
6660,20.19,0,28,4.College,18.19354839,1.653846154,No romantic union,TRUE,1
6663,16,3,24,2.High school,NA,NA,Cohabiting,TRUE,0
6663,12,3,29,2.High school,NA,0.865384615,Cohabiting,TRUE,1
6667,8.5,1,23,2.High school,11.5483871,0.480769231,No romantic union,TRUE,0
6667,19.24,3,28,2.High school,19.5483871,2.807692308,Cohabiting,TRUE,1
6707,9.5,1,23,2.High school,9.161290323,0.269230769,Married,TRUE,0
6707,12,2,28,2.High school,15.96774194,3.134615385,Married,TRUE,1
6750,8,3,23,2.High school,3.451612903,0.038461538,Married,TRUE,0
6750,13,4,28,2.High school,10.67741935,1.096153846,Married,TRUE,1
6763,8.25,4,27,1.Less than HS,4.967741935,1.442307692,Married,TRUE,1
6766,9,0,24,2.High school,6.64516129,0.5,No romantic union,TRUE,0
6766,19,3,29,2.High school,14.06451613,4.923076923,No romantic union,TRUE,1
6769,16.2,0,29,3.Some college,19.87096774,0.307692308,No romantic union,TRUE,1
6771,13,0,29,4.College,17.74193548,5.557692308,No romantic union,FALSE,1
6785,8.25,0,23,2.High school,8.806451613,0.865384615,No romantic union,TRUE,0
6785,12.5,0,28,2.High school,16.96774194,5.730769231,No romantic union,TRUE,1
6795,11,0,20,2.High school,NA,0.25,No romantic union,FALSE,0
6795,8.66,0,25,4.College,NA,0.115384615,No romantic union,FALSE,1
6803,13,0,23,2.High school,12.61290323,3.134615385,No romantic union,TRUE,0
6803,18.05,0,28,2.High school,20.74193548,7.980769231,No romantic union,TRUE,1
6808,12,2,29,2.High school,14.74193548,3.461538462,Married,FALSE,1
6811,8.95,0,20,1.Less than HS,6.451612903,0.384615385,No romantic union,TRUE,0
6811,13,0,25,1.Less than HS,14.48387097,1.711538462,No romantic union,TRUE,1
6817,9.25,1,28,2.High school,10.48387097,3.634615385,Cohabiting,TRUE,1
6829,7,0,21,2.High school,9.741935484,0.115384615,No romantic union,TRUE,0
6829,14.25,0,26,3.Some college,18,4.442307692,Married,FALSE,1
6834,10,1,22,2.High school,7.193548387,0.057692308,No romantic union,TRUE,0
6834,10.25,1,26,2.High school,14,2.692307692,Cohabiting,FALSE,1
6851,10.5,0,22,2.High school,7.516129032,1.461538462,No romantic union,TRUE,0
6851,18.12,0,27,2.High school,15.67741935,2.288461538,Married,TRUE,1
6858,7.5,1,21,2.High school,8.451612903,0.019230769,Cohabiting,TRUE,0
6858,25.84,2,26,2.High school,16.16129032,2.788461538,Cohabiting,TRUE,1
6869,8.16,0,25,2.High school,15.19354839,0.596153846,Cohabiting,TRUE,0
6869,11.67,0,29,2.High school,22.77419355,2.307692308,No romantic union,TRUE,1
6889,13.23,0,20,2.High school,7.451612903,0.269230769,Cohabiting,TRUE,0
6889,20.14,0,25,4.College,15.48387097,1.923076923,Married,TRUE,1
6890,7,0,21,2.High school,4.709677419,1.730769231,No romantic union,TRUE,0
6890,11.82,1,26,2.High school,10.09677419,2.211538462,No romantic union,TRUE,1
6891,10.5,0,25,2.High school,10.5483871,1.192307692,No romantic union,TRUE,1
6895,6.5,0,24,3.Some college,7.548387097,0.192307692,No romantic union,FALSE,0
6895,18.07,1,29,3.Some college,15.77419355,2.961538462,No romantic union,TRUE,1
6896,9.6,3,28,2.High school,7.806451613,0.057692308,No romantic union,TRUE,1
6900,9,0,23,2.High school,6.709677419,1.192307692,No romantic union,TRUE,0
6900,8,0,28,2.High school,13.90322581,1.288461538,No romantic union,FALSE,1
6902,11,0,24,2.High school,11.4516129,0.230769231,No romantic union,TRUE,0
6902,27.42,0,29,3.Some college,17.77419355,1.653846154,No romantic union,TRUE,1
6909,6,0,20,2.High school,5.483870968,0.057692308,No romantic union,FALSE,0
6913,14.1,0,21,2.High school,8.677419355,3.519230769,No romantic union,TRUE,0
6913,16,1,26,2.High school,16.83870968,8.384615385,Married,TRUE,1
6916,10,3,28,1.Less than HS,8.516129032,1.903846154,Married,TRUE,1
6923,15.75,3,27,2.High school,16.77419355,2.5,No romantic union,TRUE,1
6925,8,1,27,1.Less than HS,11.32258065,2.576923077,Cohabiting,TRUE,1
6944,18.74,1,22,4.College,9.806451613,0.269230769,No romantic union,TRUE,0
6944,21,2,27,4.College,13.96774194,1.442307692,Cohabiting,TRUE,1
6947,9,0,22,2.High school,6.483870968,0.442307692,No romantic union,FALSE,0
6947,15,0,27,2.High school,15.58064516,5.865384615,No romantic union,TRUE,1
6951,16.25,2,24,2.High school,NA,3.576923077,No romantic union,TRUE,0
6951,17.38,2,29,2.High school,NA,5,No romantic union,TRUE,1
6980,9,1,20,2.High school,1.741935484,0.403846154,Married,TRUE,0
6987,8,0,24,2.High school,6.161290323,3,No romantic union,FALSE,0
6987,10.75,0,29,2.High school,14.29032258,7.846153846,No romantic union,TRUE,1
6996,7,1,23,2.High school,7.806451613,0.653846154,No romantic union,FALSE,0
6996,16.3,2,27,2.High school,13.96774194,1.615384615,Cohabiting,FALSE,1
7004,10,0,22,3.Some college,8.677419355,2.634615385,No romantic union,TRUE,0
7004,41,2,27,3.Some college,17.06451613,5.326923077,Cohabiting,TRUE,1
7010,10.91,0,24,2.High school,8.225806452,3.730769231,No romantic union,TRUE,0
7010,19.67,1,29,2.High school,15.48387097,2.211538462,Cohabiting,TRUE,1
7014,7,0,24,2.High school,6.258064516,0.653846154,No romantic union,FALSE,0
7014,7.25,0,29,2.High school,11.77419355,0.346153846,No romantic union,TRUE,1
7021,16.57,1,24,2.High school,8.225806452,1.326923077,No romantic union,TRUE,0
7021,6.67,2,28,2.High school,14.4516129,0.019230769,No romantic union,FALSE,1
7024,4.93,2,24,1.Less than HS,4.225806452,0.75,No romantic union,FALSE,0
7024,9.2,2,28,1.Less than HS,8.35483871,2.153846154,Cohabiting,FALSE,1
7026,18.68,0,22,4.College,7.35483871,1.076923077,No romantic union,TRUE,0
7026,29.67,0,27,4.College,14.58064516,5.384615385,Married,TRUE,1
7032,16.55,0,23,4.College,6.967741935,0.538461538,No romantic union,FALSE,0
7032,31.67,0,28,4.College,13.51612903,0.673076923,No romantic union,FALSE,1
7035,14.42,2,22,2.High school,6.935483871,2.019230769,No romantic union,TRUE,0
7037,10,0,24,NA,NA,0.961538462,No romantic union,FALSE,0
7053,12,0,22,4.College,NA,2.423076923,No romantic union,TRUE,0
7053,25,0,27,4.College,NA,0.326923077,Cohabiting,TRUE,1
7057,8,1,24,2.High school,12.77419355,0.269230769,Cohabiting,TRUE,0
7057,10,2,29,3.Some college,20.77419355,5.038461538,Cohabiting,TRUE,1
7059,7,0,21,2.High school,4.516129032,2.153846154,No romantic union,FALSE,0
7059,15,0,26,2.High school,12.58064516,2.5,No romantic union,TRUE,1
7070,8,0,21,2.High school,NA,0.846153846,No romantic union,TRUE,0
7070,17.55,1,26,3.Some college,NA,2.807692308,No romantic union,TRUE,1
7089,14.79,0,23,3.Some college,7.580645161,0.711538462,No romantic union,FALSE,0
7089,19.35,1,28,3.Some college,15.32258065,1.942307692,Married,TRUE,1
7090,10,0,22,2.High school,3.548387097,0.365384615,No romantic union,FALSE,0
7090,11.14,0,27,2.High school,10.35483871,2.807692308,No romantic union,TRUE,1
7105,11,1,20,2.High school,6.129032258,0.057692308,No romantic union,TRUE,0
7105,20.05,2,24,3.Some college,14.25806452,0.019230769,No romantic union,TRUE,1
7110,15,1,22,2.High school,9.709677419,1.096153846,No romantic union,TRUE,0
7110,18.5,1,27,2.High school,17.48387097,5.730769231,Married,TRUE,1
7112,7.25,0,20,2.High school,8.516129032,0.865384615,No romantic union,TRUE,0
7112,9,1,25,2.High school,15.96774194,1.634615385,No romantic union,FALSE,1
7123,9.54,1,20,2.High school,2.709677419,1.557692308,No romantic union,FALSE,0
7123,16,1,24,3.Some college,8.903225806,3.692307692,Married,FALSE,1
7124,9,0,23,2.High school,NA,0.365384615,No romantic union,FALSE,0
7124,13.46,0,28,2.High school,NA,2.153846154,Cohabiting,TRUE,1
7125,11.29,1,27,2.High school,12.58064516,1.673076923,No romantic union,TRUE,1
7133,8.85,1,22,1.Less than HS,7.806451613,1.269230769,Cohabiting,TRUE,0
7136,5.15,2,24,1.Less than HS,13.70967742,6.480769231,Married,TRUE,0
7136,8.91,3,29,2.High school,21.90322581,2.115384615,Cohabiting,TRUE,1
7137,5,1,21,1.Less than HS,5.806451613,1.615384615,No romantic union,FALSE,0
7137,10.44,3,26,1.Less than HS,8.548387097,0.923076923,No romantic union,FALSE,1
7142,5.5,0,20,2.High school,3.677419355,2.192307692,No romantic union,FALSE,0
7142,10.25,2,25,2.High school,9.64516129,2.423076923,Cohabiting,TRUE,1
7145,8.5,0,22,2.High school,6.129032258,1.615384615,No romantic union,FALSE,0
7145,12.5,3,27,2.High school,13.4516129,4.365384615,Married,TRUE,1
7151,7.38,0,22,2.High school,5.64516129,3.192307692,Married,FALSE,0
7158,5.5,0,23,3.Some college,9.225806452,0.307692308,No romantic union,FALSE,0
7158,16.67,0,28,4.College,17.06451613,1.038461538,No romantic union,TRUE,1
7161,9.15,0,23,2.High school,7.580645161,0.442307692,No romantic union,TRUE,0
7161,11,0,28,2.High school,14,3.192307692,No romantic union,TRUE,1
7162,11.6,0,23,2.High school,NA,0.230769231,No romantic union,TRUE,0
7162,20,0,28,2.High school,NA,1.057692308,Cohabiting,TRUE,1
7169,7,1,21,1.Less than HS,6.774193548,0.75,No romantic union,TRUE,0
7169,7.5,2,26,2.High school,13.90322581,1.961538462,No romantic union,TRUE,1
7172,8.28,0,21,1.Less than HS,5.677419355,1.615384615,Married,TRUE,0
7172,16.75,1,25,1.Less than HS,13.41935484,2.211538462,Married,TRUE,1
7175,16.48,2,29,2.High school,8.387096774,2.903846154,Married,TRUE,1
7178,11.41,0,25,2.High school,10.19354839,4.538461538,No romantic union,TRUE,1
7180,7,0,24,2.High school,5.870967742,0.230769231,No romantic union,FALSE,0
7180,8.7,0,29,2.High school,12.35483871,1.25,Married,TRUE,1
7187,5,0,24,2.High school,10.38709677,0.25,Cohabiting,FALSE,0
7187,11.6,0,29,4.College,18.61290323,0.230769231,No romantic union,FALSE,1
7188,8,1,24,2.High school,8.290322581,4.461538462,Married,TRUE,0
7188,10,2,29,2.High school,16.16129032,7.923076923,Married,TRUE,1
7194,6,0,23,2.High school,7.967741935,1.538461538,No romantic union,TRUE,0
7204,6,1,24,2.High school,10.22580645,3.038461538,No romantic union,FALSE,0
7204,8,2,29,2.High school,17.35483871,0.307692308,No romantic union,TRUE,1
7211,11.46,2,23,2.High school,7.387096774,3.403846154,Cohabiting,TRUE,0
7211,11.99,3,28,2.High school,15.25806452,3.346153846,No romantic union,TRUE,1
7213,5.25,0,22,2.High school,7.806451613,3.173076923,Married,TRUE,0
7213,14.71,0,26,2.High school,15.80645161,0.519230769,Cohabiting,FALSE,1
7215,8.58,0,21,2.High school,4.774193548,2.153846154,No romantic union,TRUE,0
7215,11.25,0,26,2.High school,12.96774194,4.788461538,No romantic union,TRUE,1
7237,12,0,23,2.High school,NA,0.269230769,No romantic union,TRUE,0
7237,25,0,28,2.High school,NA,2.057692308,Married,TRUE,1
7258,10,0,22,4.College,2.64516129,0.096153846,No romantic union,TRUE,0
7258,9.6,0,27,4.College,10.80645161,4.961538462,No romantic union,TRUE,1
7264,8.95,0,23,1.Less than HS,5.096774194,3.038461538,No romantic union,TRUE,0
7264,11.35,0,28,1.Less than HS,13.19354839,7.865384615,No romantic union,TRUE,1
7273,8.25,1,28,2.High school,7.322580645,0.057692308,No romantic union,TRUE,1
7275,8.72,1,20,2.High school,4.064516129,2.423076923,Cohabiting,FALSE,0
7281,6,0,20,2.High school,1.741935484,0.730769231,No romantic union,FALSE,0
7281,6.5,1,25,2.High school,8.193548387,1.961538462,No romantic union,FALSE,1
7284,7.8,0,24,2.High school,9.806451613,1.653846154,Cohabiting,TRUE,0
7284,12.83,0,29,2.High school,15.90322581,1.134615385,Cohabiting,TRUE,1
7293,9.65,0,23,2.High school,4.387096774,1.346153846,No romantic union,TRUE,0
7293,13.01,0,28,4.College,12.22580645,2.711538462,No romantic union,TRUE,1
7294,6.5,0,20,2.High school,5.677419355,0.557692308,No romantic union,FALSE,0
7294,12.72,1,25,4.College,13.93548387,3.076923077,No romantic union,TRUE,1
7301,7,0,24,2.High school,10.03225806,0.961538462,No romantic union,FALSE,0
7301,18.32,1,29,2.High school,15.93548387,0.576923077,No romantic union,TRUE,1
7303,7.27,1,23,2.High school,12.74193548,1.057692308,No romantic union,FALSE,0
7303,11,1,28,4.College,18.06451613,1.019230769,No romantic union,TRUE,1
7306,8.75,0,22,2.High school,1.483870968,0.442307692,No romantic union,TRUE,0
7306,12.35,0,27,2.High school,9.677419355,2.769230769,Married,TRUE,1
7317,5.15,2,20,1.Less than HS,2.870967742,0.115384615,No romantic union,TRUE,0
7318,6.5,3,24,2.High school,NA,2.076923077,No romantic union,FALSE,0
7318,8.88,3,28,2.High school,NA,2.096153846,Cohabiting,TRUE,1
7321,5.5,2,21,2.High school,2.129032258,1.538461538,No romantic union,FALSE,0
7321,7.5,1,26,2.High school,8.612903226,2.442307692,Cohabiting,FALSE,1
7327,5.91,2,20,2.High school,NA,0.134615385,No romantic union,TRUE,0
7327,7,4,25,2.High school,NA,0.192307692,No romantic union,TRUE,1
7351,6.36,0,20,2.High school,4.483870968,0.076923077,No romantic union,FALSE,0
7351,25.86,0,25,4.College,12.74193548,1.173076923,No romantic union,TRUE,1
7365,11.88,3,24,2.High school,8.967741935,0.057692308,Married,TRUE,0
7365,21.88,3,29,2.High school,14.19354839,1.788461538,Married,FALSE,1
7373,16.88,1,23,4.College,4.387096774,0.461538462,No romantic union,TRUE,0
7373,15.75,1,28,4.College,12.58064516,2.134615385,No romantic union,TRUE,1
7374,5.15,0,21,2.High school,NA,0.173076923,No romantic union,FALSE,0
7374,7.35,0,26,2.High school,NA,1.307692308,No romantic union,TRUE,1
7379,8.05,2,24,2.High school,8.290322581,3.038461538,Married,FALSE,0
7379,8.9,2,29,2.High school,16.12903226,6.365384615,No romantic union,TRUE,1
7381,5.15,0,23,NA,7.451612903,1.019230769,No romantic union,FALSE,0
7381,7.75,0,28,4.College,12.12903226,0.346153846,No romantic union,TRUE,1
7384,9.75,1,27,2.High school,10.03225806,2.615384615,No romantic union,TRUE,1
7385,8.61,0,24,4.College,11.12903226,2.288461538,No romantic union,TRUE,0
7385,9.11,1,29,4.College,19.09677419,0.673076923,No romantic union,TRUE,1
7388,5.55,0,20,2.High school,2.806451613,1.230769231,No romantic union,TRUE,0
7388,25.58,1,25,4.College,9.580645161,0.423076923,No romantic union,TRUE,1
7404,7,0,20,2.High school,7.677419355,0.173076923,Cohabiting,TRUE,0
7404,19.43,1,25,2.High school,15.29032258,3.038461538,Cohabiting,TRUE,1
7409,10.8,1,22,1.Less than HS,4.967741935,2.211538462,No romantic union,FALSE,0
7409,11,1,26,1.Less than HS,10.90322581,0.634615385,No romantic union,FALSE,1
7419,13,0,22,2.High school,6.612903226,3.173076923,Cohabiting,TRUE,0
7419,14,1,27,2.High school,13.93548387,2.634615385,Married,TRUE,1
7429,6.75,0,20,2.High school,3.032258065,0.25,No romantic union,FALSE,0
7429,8,0,25,2.High school,7.677419355,0.615384615,No romantic union,TRUE,1
7432,7.25,0,21,2.High school,5.677419355,1.423076923,No romantic union,FALSE,0
7432,17.26,0,26,4.College,10.51612903,2.076923077,No romantic union,TRUE,1
7438,14,0,24,2.High school,8.129032258,0.173076923,Cohabiting,TRUE,0
7438,17,0,29,2.High school,14.48387097,0.365384615,No romantic union,TRUE,1
7440,13,1,24,2.High school,13.16129032,3.615384615,Married,FALSE,0
7440,20,1,29,2.High school,21.22580645,4.153846154,Married,TRUE,1
7444,10,0,22,2.High school,NA,0.115384615,No romantic union,TRUE,0
7444,12.82,1,26,2.High school,NA,0.730769231,Married,TRUE,1
7446,7.25,0,20,2.High school,6.225806452,0.307692308,No romantic union,TRUE,0
7446,13.98,3,25,2.High school,14.29032258,5.115384615,Cohabiting,TRUE,1
7452,10,0,20,2.High school,2.483870968,0.538461538,No romantic union,TRUE,0
7456,10.4,0,23,2.High school,9.677419355,3.134615385,No romantic union,TRUE,0
7456,13,0,27,2.High school,17.77419355,7.961538462,No romantic union,FALSE,1
7467,8.3,2,22,2.High school,9.516129032,2.865384615,Married,TRUE,0
7467,9.5,3,27,2.High school,16.70967742,7.153846154,Married,TRUE,1
7468,6.4,1,21,2.High school,4.161290323,0.403846154,Married,FALSE,0
7468,18.13,2,26,4.College,11.12903226,2.096153846,Married,TRUE,1
7470,7.5,0,20,2.High school,NA,0.596153846,No romantic union,TRUE,0
7470,30,2,25,2.High school,NA,1.519230769,Married,FALSE,1
7478,6.75,0,24,2.High school,NA,0.153846154,No romantic union,FALSE,0
7478,5.81,0,29,2.High school,NA,0.596153846,No romantic union,TRUE,1
7482,10,3,24,2.High school,2.64516129,0.057692308,Married,TRUE,0
7482,12.4,3,29,2.High school,9.129032258,1.75,Cohabiting,TRUE,1
7486,9.5,2,24,2.High school,NA,1.730769231,Married,TRUE,0
7486,9,3,29,2.High school,NA,0.942307692,Married,TRUE,1
7487,7.16,1,19,2.High school,0.903225806,0.461538462,Cohabiting,TRUE,0
7487,16.8,2,24,2.High school,8.806451613,2.557692308,Cohabiting,TRUE,1
7491,8,0,21,2.High school,4.548387097,2.269230769,No romantic union,FALSE,0
7491,11.63,0,26,4.College,10.51612903,2.019230769,Married,TRUE,1
7493,6.75,1,23,2.High school,1.967741935,0.096153846,No romantic union,TRUE,0
7493,8,2,27,2.High school,8.64516129,4.076923077,No romantic union,TRUE,1
7496,9.59,1,23,2.High school,7.516129032,3.826923077,No romantic union,TRUE,0
7496,11.62,3,28,2.High school,15.29032258,8.461538462,Married,TRUE,1
7501,9.67,0,22,1.Less than HS,7.741935484,3.807692308,Married,TRUE,0
7501,11,0,27,1.Less than HS,14.09677419,0.519230769,No romantic union,TRUE,1
7512,7.5,1,22,2.High school,NA,NA,No romantic union,FALSE,0
7512,13.61,2,27,3.Some college,NA,0.711538462,Married,FALSE,1
7521,20.35,0,26,4.College,6.419354839,2.596153846,No romantic union,TRUE,1
7533,11.95,0,23,2.High school,NA,NA,No romantic union,TRUE,0
7533,16,0,28,2.High school,NA,NA,Married,FALSE,1
7539,7.25,0,21,2.High school,2.35483871,1.25,No romantic union,TRUE,0
7539,8,1,26,2.High school,9.548387097,1.115384615,No romantic union,FALSE,1
7541,5.75,2,20,2.High school,1.161290323,0.269230769,Married,TRUE,0
7541,8.5,4,25,2.High school,6.290322581,0.057692308,Married,TRUE,1
7543,25,0,22,2.High school,5.967741935,3.557692308,Cohabiting,FALSE,0
7543,17.58,1,27,4.College,13.35483871,1.269230769,Cohabiting,TRUE,1
7545,9.3,2,22,1.Less than HS,NA,NA,Cohabiting,FALSE,0
7545,10,2,26,1.Less than HS,NA,0.730769231,No romantic union,TRUE,1
7546,8.5,1,21,2.High school,11.06451613,3.5,Married,TRUE,0
7546,17,1,26,2.High school,15.77419355,2.153846154,No romantic union,TRUE,1
7576,8.15,0,23,2.High school,9.225806452,3.480769231,No romantic union,FALSE,0
7576,15.6,0,28,4.College,17.51612903,3.230769231,No romantic union,FALSE,1
7590,11.5,0,23,2.High school,13.16129032,1.153846154,No romantic union,TRUE,0
7590,7,0,28,2.High school,20.87096774,2.480769231,Cohabiting,TRUE,1
7592,14,0,20,2.High school,NA,1.807692308,No romantic union,TRUE,0
7593,12.42,1,21,2.High school,10.61290323,2.076923077,No romantic union,TRUE,0
7593,24,2,26,2.High school,18.41935484,3.384615385,No romantic union,TRUE,1
7603,17.05,0,24,4.College,9.451612903,0.115384615,No romantic union,FALSE,0
7603,25,0,29,4.College,15.35483871,1.673076923,No romantic union,TRUE,1
7605,7.15,1,22,1.Less than HS,1.516129032,0.5,Married,TRUE,0
7605,5.23,1,27,2.High school,8.774193548,1.115384615,Married,TRUE,1
7614,9.36,0,24,2.High school,13.83870968,4.5,No romantic union,FALSE,0
7614,15,0,29,2.High school,22.70967742,9.788461538,No romantic union,TRUE,1
7616,14.42,0,24,4.College,11.5483871,0.538461538,No romantic union,TRUE,0
7616,22.12,0,29,4.College,20.25806452,4.673076923,Cohabiting,TRUE,1
7618,7,0,25,2.High school,6.709677419,1.115384615,No romantic union,TRUE,0
7628,12,0,20,2.High school,1.032258065,0.326923077,No romantic union,TRUE,0
7628,17.55,0,25,4.College,6.451612903,0.403846154,No romantic union,TRUE,1
7633,8.5,1,20,2.High school,4.709677419,0.019230769,No romantic union,TRUE,0
7633,13.5,1,25,3.Some college,12.41935484,3.211538462,No romantic union,TRUE,1
7636,15,0,26,3.Some college,NA,0.557692308,No romantic union,TRUE,1
7646,7.5,0,20,2.High school,7.387096774,4.403846154,No romantic union,FALSE,0
7646,7.25,2,25,2.High school,10.80645161,0.076923077,No romantic union,FALSE,1
7647,6.15,0,22,2.High school,7.516129032,1.480769231,No romantic union,FALSE,0
7647,10.5,1,27,2.High school,15.96774194,3.711538462,Cohabiting,TRUE,1
7650,6.5,0,21,2.High school,5.967741935,0.153846154,No romantic union,FALSE,0
7650,26,0,26,4.College,13.64516129,3.769230769,No romantic union,TRUE,1
7654,6.8,0,22,2.High school,8.35483871,0.480769231,Cohabiting,FALSE,0
7655,10,1,24,2.High school,10.70967742,0.961538462,No romantic union,FALSE,1
7666,7.95,1,22,2.High school,8.838709677,2.269230769,Married,TRUE,0
7666,10.47,2,26,2.High school,16.22580645,6.673076923,Married,TRUE,1
7671,9.5,6,25,2.High school,5.967741935,1.288461538,No romantic union,TRUE,1
7681,6.3,0,24,1.Less than HS,4.870967742,0.134615385,Married,FALSE,0
7681,7.25,0,29,2.High school,11.51612903,2.615384615,Married,TRUE,1
7686,11,0,21,4.College,NA,0.653846154,No romantic union,FALSE,0
7686,12,0,26,4.College,NA,0.211538462,No romantic union,FALSE,1
7687,6,0,20,2.High school,2.838709677,1.25,No romantic union,TRUE,0
7688,8,1,22,2.High school,7.548387097,4.384615385,No romantic union,TRUE,0
7688,8,2,27,2.High school,15.83870968,3.019230769,No romantic union,TRUE,1
7697,10.05,0,22,4.College,8.612903226,2.269230769,No romantic union,FALSE,0
7697,15.82,0,27,4.College,16.87096774,7.192307692,No romantic union,TRUE,1
7698,7,1,24,2.High school,6.322580645,2.019230769,No romantic union,TRUE,0
7698,8.6,1,29,2.High school,11.5483871,2.865384615,No romantic union,FALSE,1
7715,7.25,0,27,1.Less than HS,NA,0.211538462,No romantic union,FALSE,1
7730,5.3,0,22,1.Less than HS,2.322580645,0.269230769,No romantic union,FALSE,0
7730,10.15,0,27,1.Less than HS,9.322580645,3.730769231,Cohabiting,TRUE,1
7732,8,0,21,2.High school,4,0.673076923,No romantic union,TRUE,0
7738,13.76,1,28,2.High school,11.70967742,5.153846154,No romantic union,TRUE,1
7740,9,2,22,2.High school,7.516129032,0.384615385,No romantic union,FALSE,0
7741,8.5,1,22,2.High school,3.580645161,0.153846154,Married,TRUE,0
7741,17.44,2,26,2.High school,7.258064516,0.846153846,Married,TRUE,1
7756,12.8,0,22,2.High school,9.774193548,1.307692308,No romantic union,TRUE,0
7756,16.71,0,27,2.High school,17.74193548,6.057692308,No romantic union,TRUE,1
7765,7.5,2,23,2.High school,6,1.442307692,Married,FALSE,0
7765,8.5,3,28,2.High school,13.03225806,3.25,Married,TRUE,1
7767,7.5,1,22,2.High school,2.774193548,0.076923077,Married,TRUE,0
7767,11.23,2,26,2.High school,9.838709677,2.5,Cohabiting,TRUE,1
7769,6,1,24,1.Less than HS,6.483870968,0.326923077,No romantic union,FALSE,0
7773,10,2,23,2.High school,NA,0.634615385,Married,TRUE,0
